DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Air Temperature [deg C],Avg Relative Humidity [%],Avg Avg Wind Speed @ 10m [m/s]
1/1/2015,1,-1.5128,0.0015,-1.7217,-99999,-99999,-99999
1/1/2015,2,-1.5068,0.0000,-1.4733,-99999,-99999,-99999
1/1/2015,3,-1.5280,0.0015,-1.4306,-99999,-99999,-99999
1/1/2015,4,-1.4508,0.0005,-1.4303,-99999,-99999,-99999
1/1/2015,5,-1.4732,0.0109,-1.4303,-99999,-99999,-99999
1/1/2015,6,-1.6420,0.0015,-1.6042,-99999,-99999,-99999
1/1/2015,7,-1.4517,0.0000,-1.4304,-99999,-99999,-99999
1/1/2015,8,2.6118,0.0000,2.7047,-99999,-99999,-99999
1/1/2015,9,25.4065,0.0000,25.4269,-99999,-99999,-99999
1/1/2015,10,55.7784,0.0730,55.6374,-99999,-99999,-99999
1/1/2015,11,79.8518,0.2819,79.6717,-99999,-99999,-99999
1/1/2015,12,148.1032,0.3838,147.5296,-99999,-99999,-99999
1/1/2015,13,150.2351,0.3942,149.6220,-99999,-99999,-99999
1/1/2015,14,119.8989,0.4007,119.3906,-99999,-99999,-99999
1/1/2015,15,70.1188,0.2195,69.8025,-99999,-99999,-99999
1/1/2015,16,47.6228,0.0000,47.3605,-99999,-99999,-99999
1/1/2015,17,30.9290,0.0000,30.7825,-99999,-99999,-99999
1/1/2015,18,6.2074,0.0000,6.1410,-99999,-99999,-99999
1/1/2015,19,-1.3674,0.0000,-1.4093,-99999,-99999,-99999
1/1/2015,20,-1.2801,0.0000,-1.2292,-99999,-99999,-99999
1/1/2015,21,-1.4651,0.0000,-1.4487,-99999,-99999,-99999
1/1/2015,22,-1.3204,0.0000,-1.3020,-99999,-99999,-99999
1/1/2015,23,-1.3802,0.0000,-1.4298,-99999,-99999,-99999
1/2/2015,0,-1.5109,0.0000,-1.4658,-99999,-99999,-99999
1/2/2015,1,-1.3117,0.0000,-1.2854,-99999,-99999,-99999
1/2/2015,2,-1.2349,0.0000,-1.1236,-99999,-99999,-99999
1/2/2015,3,-1.7494,0.0000,-1.6806,-99999,-99999,-99999
1/2/2015,4,-1.8167,0.0000,-1.7692,-99999,-99999,-99999
1/2/2015,5,-1.7283,0.0000,-1.6566,-99999,-99999,-99999
1/2/2015,6,-1.6988,0.0000,-1.5838,-99999,-99999,-99999
1/2/2015,7,-1.7761,0.0000,-1.7496,-99999,-99999,-99999
1/2/2015,8,1.2286,-0.0001,1.2582,-99999,-99999,-99999
1/2/2015,9,24.8368,0.0000,24.7837,-99999,-99999,-99999
1/2/2015,10,51.6663,0.0174,51.4551,-99999,-99999,-99999
1/2/2015,11,53.2135,0.0141,53.0518,-99999,-99999,-99999
1/2/2015,12,55.1667,0.0529,54.9706,-99999,-99999,-99999
1/2/2015,13,67.8599,0.0052,67.5435,-99999,-99999,-99999
1/2/2015,14,68.2822,0.0004,67.9676,-99999,-99999,-99999
1/2/2015,15,87.0917,0.0402,86.7115,-99999,-99999,-99999
1/2/2015,16,47.1911,0.0023,47.1267,-99999,-99999,-99999
1/2/2015,17,18.4538,0.0000,18.3507,-99999,-99999,-99999
1/2/2015,18,4.1328,0.0000,4.0720,-99999,-99999,-99999
1/2/2015,19,-1.5992,0.0000,-1.6061,-99999,-99999,-99999
1/2/2015,20,-1.3838,0.0000,-1.4143,-99999,-99999,-99999
1/2/2015,21,-1.6390,0.0000,-1.4997,-99999,-99999,-99999
1/2/2015,22,-1.6528,0.0000,-1.4915,-99999,-99999,-99999
1/2/2015,23,-1.6647,0.0000,-1.5643,-99999,-99999,-99999
1/3/2015,0,-1.4216,0.0000,-1.2807,-99999,-99999,-99999
1/3/2015,1,-1.6091,0.0000,-1.4346,-99999,-99999,-99999
1/3/2015,2,-1.4745,0.0000,-1.4017,-99999,-99999,-99999
1/3/2015,3,-1.4867,0.0000,-1.3759,-99999,-99999,-99999
1/3/2015,4,-1.2561,0.0000,-1.0537,-99999,-99999,-99999
1/3/2015,5,-1.3510,0.0000,-1.1739,-99999,-99999,-99999
1/3/2015,6,-1.4598,0.0000,-1.4620,-99999,-99999,-99999
1/3/2015,7,-1.3768,0.0000,-1.3038,-99999,-99999,-99999
1/3/2015,8,1.4731,0.0001,1.5198,-99999,-99999,-99999
1/3/2015,9,20.7563,0.0044,20.7394,-99999,-99999,-99999
1/3/2015,10,62.6183,0.1641,62.4502,-99999,-99999,-99999
1/3/2015,11,99.4232,0.2544,99.0666,-99999,-99999,-99999
1/3/2015,12,80.8281,0.3878,80.5673,-99999,-99999,-99999
1/3/2015,13,125.1602,0.3926,124.7559,-99999,-99999,-99999
1/3/2015,14,159.6705,0.4114,159.1290,-99999,-99999,-99999
1/3/2015,15,240.3020,0.5986,239.5793,-99999,-99999,-99999
1/3/2015,16,214.5213,1.3160,213.6442,-99999,-99999,-99999
1/3/2015,17,194.0009,301.3066,113.0623,-99999,-99999,-99999
1/3/2015,18,65.5885,217.4512,35.1401,-99999,-99999,-99999
1/3/2015,19,-2.3069,-0.3905,-2.3319,-99999,-99999,-99999
1/3/2015,20,-2.2710,-0.3913,-2.2697,-99999,-99999,-99999
1/3/2015,21,-2.1255,-0.3922,-2.1532,-99999,-99999,-99999
1/3/2015,22,-2.1275,-0.3807,-2.1764,-99999,-99999,-99999
1/3/2015,23,-2.0747,-0.3894,-2.1478,-99999,-99999,-99999
1/4/2015,0,-2.0244,-0.3864,-2.0231,-99999,-99999,-99999
1/4/2015,1,-1.9408,-0.3722,-1.9445,-99999,-99999,-99999
1/4/2015,2,-1.9173,-0.3923,-1.8867,-99999,-99999,-99999
1/4/2015,3,-1.7497,-0.2695,-1.6965,-99999,-99999,-99999
1/4/2015,4,-1.6451,-0.1010,-1.6402,-99999,-99999,-99999
1/4/2015,5,-1.6363,-0.2446,-1.6026,-99999,-99999,-99999
1/4/2015,6,-2.4093,-0.3872,-2.3797,-99999,-99999,-99999
1/4/2015,7,-2.2958,-0.3912,-2.2290,-99999,-99999,-99999
1/4/2015,8,13.3402,6.1164,12.7214,-99999,-99999,-99999
1/4/2015,9,95.0621,0.0380,94.8238,-99999,-99999,-99999
1/4/2015,10,156.8215,9.9788,152.1652,-99999,-99999,-99999
1/4/2015,11,238.8558,21.8775,225.0548,-99999,-99999,-99999
1/4/2015,12,341.3162,39.8320,314.0363,-99999,-99999,-99999
1/4/2015,13,343.0768,25.7968,324.4487,-99999,-99999,-99999
1/4/2015,14,317.7576,8.1883,311.3536,-99999,-99999,-99999
1/4/2015,15,336.8692,84.2526,284.3956,-99999,-99999,-99999
1/4/2015,16,216.0038,16.9613,207.9613,-99999,-99999,-99999
1/4/2015,17,115.8006,10.3479,111.4536,-99999,-99999,-99999
1/4/2015,18,25.7082,0.1710,25.5410,-99999,-99999,-99999
1/4/2015,19,-2.2831,-0.3321,-2.3303,-99999,-99999,-99999
1/4/2015,20,-2.2520,-0.2408,-2.1975,-99999,-99999,-99999
1/4/2015,21,-2.1649,-0.3104,-2.1289,-99999,-99999,-99999
1/4/2015,22,-1.9610,-0.1874,-1.9629,-99999,-99999,-99999
1/4/2015,23,-1.7423,-0.0174,-1.7361,-99999,-99999,-99999
1/5/2015,0,-1.7016,-0.0390,-1.6571,-99999,-99999,-99999
1/5/2015,1,-1.5154,0.0000,-1.5012,-99999,-99999,-99999
1/5/2015,2,-1.4075,0.0000,-1.4280,-99999,-99999,-99999
1/5/2015,3,-1.3634,0.0000,-1.3788,-99999,-99999,-99999
1/5/2015,4,-1.3561,0.0000,-1.3442,-99999,-99999,-99999
1/5/2015,5,-1.3792,0.0000,-1.3712,-99999,-99999,-99999
1/5/2015,6,-1.4786,0.0000,-1.4840,-99999,-99999,-99999
1/5/2015,7,-1.3607,0.0000,-1.4029,-99999,-99999,-99999
1/5/2015,8,6.4113,0.0000,6.4069,-99999,-99999,-99999
1/5/2015,9,76.5869,0.0204,76.4548,-99999,-99999,-99999
1/5/2015,10,184.8526,4.2856,182.6023,-99999,-99999,-99999
1/5/2015,11,230.4691,2.2713,228.7588,-99999,-99999,-99999
1/5/2015,12,338.4493,38.4577,311.8416,-99999,-99999,-99999
1/5/2015,13,533.2022,332.9710,305.4924,-99999,-99999,-99999
1/5/2015,14,534.0042,273.8969,348.3365,-99999,-99999,-99999
1/5/2015,15,323.9685,5.7990,319.6204,-99999,-99999,-99999
1/5/2015,16,325.1214,186.4845,232.0426,-99999,-99999,-99999
1/5/2015,17,106.7979,1.9360,105.8395,-99999,-99999,-99999
1/5/2015,18,22.4497,0.6082,22.2846,-99999,-99999,-99999
1/5/2015,19,-1.6318,-0.0026,-1.6811,-99999,-99999,-99999
1/5/2015,20,-1.8156,-0.0614,-1.7919,-99999,-99999,-99999
1/5/2015,21,-2.1744,-0.3910,-2.1860,-99999,-99999,-99999
1/5/2015,22,-2.1610,-0.3396,-2.2216,-99999,-99999,-99999
1/5/2015,23,-1.8913,-0.2201,-1.8751,-99999,-99999,-99999
1/6/2015,0,-1.6483,-0.0003,-1.6624,-99999,-99999,-99999
1/6/2015,1,-1.7477,-0.0039,-1.7537,-99999,-99999,-99999
1/6/2015,2,-1.7955,-0.0168,-1.7947,-99999,-99999,-99999
1/6/2015,3,-1.8084,-0.0287,-1.7913,-99999,-99999,-99999
1/6/2015,4,-1.6396,-0.0181,-1.6193,-99999,-99999,-99999
1/6/2015,5,-1.4781,0.0000,-1.4277,-99999,-99999,-99999
1/6/2015,6,-1.4873,0.0000,-1.4814,-99999,-99999,-99999
1/6/2015,7,-1.2802,0.0000,-1.2835,-99999,-99999,-99999
1/6/2015,8,10.7814,1.1517,10.7315,-99999,-99999,-99999
1/6/2015,9,73.4687,0.3696,73.3110,-99999,-99999,-99999
1/6/2015,10,271.4820,195.0241,177.5869,-99999,-99999,-99999
1/6/2015,11,361.8644,110.9056,300.5561,-99999,-99999,-99999
1/6/2015,12,382.8660,121.7977,300.8078,-99999,-99999,-99999
1/6/2015,13,342.1691,45.2768,309.6950,-99999,-99999,-99999
1/6/2015,14,261.6398,3.3330,257.8476,-99999,-99999,-99999
1/6/2015,15,372.9013,137.2195,291.9702,-99999,-99999,-99999
1/6/2015,16,345.4312,300.0670,193.4861,-99999,-99999,-99999
1/6/2015,17,220.9307,320.8999,115.5593,-99999,-99999,-99999
1/6/2015,18,27.1277,7.9172,25.5937,-99999,-99999,-99999
1/6/2015,19,-1.9374,-0.2807,-1.9105,-99999,-99999,-99999
1/6/2015,20,-1.9240,-0.1845,-1.8994,-99999,-99999,-99999
1/6/2015,21,-1.8181,-0.0775,-1.8459,-99999,-99999,-99999
1/6/2015,22,-1.7232,-0.0496,-1.7849,-99999,-99999,-99999
1/6/2015,23,-1.9818,-0.2833,-1.9859,-99999,-99999,-99999
1/7/2015,0,-1.9386,-0.2397,-1.9216,-99999,-99999,-99999
1/7/2015,1,-1.3853,-0.0003,-1.3333,-99999,-99999,-99999
1/7/2015,2,-1.3656,0.0000,-1.3069,-99999,-99999,-99999
1/7/2015,3,-1.4486,0.0000,-1.3831,-99999,-99999,-99999
1/7/2015,4,-1.3459,0.0000,-1.2549,-99999,-99999,-99999
1/7/2015,5,-1.3802,0.0000,-1.3299,-99999,-99999,-99999
1/7/2015,6,-1.7384,0.0000,-1.6339,-99999,-99999,-99999
1/7/2015,7,-1.4442,0.0000,-1.4289,-99999,-99999,-99999
1/7/2015,8,2.4824,0.0001,2.5133,-99999,-99999,-99999
1/7/2015,9,28.6928,0.0609,28.6423,-99999,-99999,-99999
1/7/2015,10,142.8052,0.4557,142.4881,-99999,-99999,-99999
1/7/2015,11,205.3617,0.4770,204.6116,-99999,-99999,-99999
1/7/2015,12,200.8601,0.7802,200.0179,-99999,-99999,-99999
1/7/2015,13,95.1241,0.3916,94.6542,-99999,-99999,-99999
1/7/2015,14,87.6631,0.2517,87.2881,-99999,-99999,-99999
1/7/2015,15,111.5122,0.3593,111.1262,-99999,-99999,-99999
1/7/2015,16,82.9151,0.3917,82.6147,-99999,-99999,-99999
1/7/2015,17,54.7887,0.3820,54.6041,-99999,-99999,-99999
1/7/2015,18,25.3513,0.1231,25.2568,-99999,-99999,-99999
1/7/2015,19,-1.4489,0.0000,-1.3875,-99999,-99999,-99999
1/7/2015,20,-1.6361,0.0047,-1.5445,-99999,-99999,-99999
1/7/2015,21,-1.4857,0.0023,-1.4547,-99999,-99999,-99999
1/7/2015,22,-1.3671,0.0000,-1.3939,-99999,-99999,-99999
1/7/2015,23,-1.3635,0.0000,-1.4234,-99999,-99999,-99999
1/8/2015,0,-1.3647,0.0000,-1.4242,-99999,-99999,-99999
1/8/2015,1,-1.3717,0.0000,-1.4284,-99999,-99999,-99999
1/8/2015,2,-1.3651,0.0000,-1.3893,-99999,-99999,-99999
1/8/2015,3,-1.3458,0.0000,-1.3248,-99999,-99999,-99999
1/8/2015,4,-1.2808,0.0000,-1.1747,-99999,-99999,-99999
1/8/2015,5,-1.2634,0.0000,-1.1642,-99999,-99999,-99999
1/8/2015,6,-1.3973,0.0000,-1.3343,-99999,-99999,-99999
1/8/2015,7,-1.2864,0.0000,-1.2126,-99999,-99999,-99999
1/8/2015,8,3.5039,0.0000,3.5092,-99999,-99999,-99999
1/8/2015,9,17.3729,0.0000,17.3562,-99999,-99999,-99999
1/8/2015,10,63.9609,0.1030,63.8414,-99999,-99999,-99999
1/8/2015,11,85.2968,0.1998,85.0889,-99999,-99999,-99999
1/8/2015,12,80.6222,0.2510,80.3902,-99999,-99999,-99999
1/8/2015,13,121.3876,0.3899,120.9994,-99999,-99999,-99999
1/8/2015,14,89.2676,0.3654,89.0190,-99999,-99999,-99999
1/8/2015,15,106.0732,0.3782,105.7746,-99999,-99999,-99999
1/8/2015,16,111.2824,0.3942,111.0126,-99999,-99999,-99999
1/8/2015,17,47.9529,0.1680,47.8045,-99999,-99999,-99999
1/8/2015,18,7.0783,0.0000,7.0565,-99999,-99999,-99999
1/8/2015,19,-1.3043,0.0000,-1.2416,-99999,-99999,-99999
1/8/2015,20,-1.2498,0.0000,-1.1415,-99999,-99999,-99999
1/8/2015,21,-1.1800,0.0000,-1.0734,-99999,-99999,-99999
1/8/2015,22,-1.2132,0.0000,-1.0947,-99999,-99999,-99999
1/8/2015,23,-1.1696,0.0000,-1.0869,-99999,-99999,-99999
1/9/2015,0,-1.0506,0.0000,-1.0697,-99999,-99999,-99999
1/9/2015,1,-1.0590,0.0000,-1.0646,-99999,-99999,-99999
1/9/2015,2,-1.0532,0.0000,-1.0481,-99999,-99999,-99999
1/9/2015,3,-1.1701,0.0000,-1.0954,-99999,-99999,-99999
1/9/2015,4,-1.3092,0.0000,-1.2155,-99999,-99999,-99999
1/9/2015,5,-1.2238,0.0000,-1.1111,-99999,-99999,-99999
1/9/2015,6,-1.3954,0.0000,-1.3641,-99999,-99999,-99999
1/9/2015,7,-1.2236,0.0000,-1.1735,-99999,-99999,-99999
1/9/2015,8,2.1718,0.0000,2.1875,-99999,-99999,-99999
1/9/2015,9,18.3500,0.0000,18.3104,-99999,-99999,-99999
1/9/2015,10,42.1204,0.0000,42.0127,-99999,-99999,-99999
1/9/2015,11,54.1692,0.0000,54.0068,-99999,-99999,-99999
1/9/2015,12,75.0982,0.0244,74.8169,-99999,-99999,-99999
1/9/2015,13,75.7105,0.0396,75.4675,-99999,-99999,-99999
1/9/2015,14,82.6549,0.0023,82.3066,-99999,-99999,-99999
1/9/2015,15,67.6769,0.0052,67.4801,-99999,-99999,-99999
1/9/2015,16,62.5748,0.0619,62.3516,-99999,-99999,-99999
1/9/2015,17,25.9286,0.0000,25.7857,-99999,-99999,-99999
1/9/2015,18,5.1783,0.0000,5.1723,-99999,-99999,-99999
1/9/2015,19,-0.9991,0.0000,-1.0105,-99999,-99999,-99999
1/9/2015,20,-1.3570,0.0000,-1.3776,-99999,-99999,-99999
1/9/2015,21,-1.4420,0.0000,-1.4233,-99999,-99999,-99999
1/9/2015,22,-1.3627,0.0004,-1.3980,-99999,-99999,-99999
1/9/2015,23,-1.3572,0.0000,-1.3568,-99999,-99999,-99999
1/10/2015,0,-1.3618,0.0000,-1.4152,-99999,-99999,-99999
1/10/2015,1,-1.3162,0.0000,-1.3407,-99999,-99999,-99999
1/10/2015,2,-1.3234,0.0000,-1.5100,-99999,-99999,-99999
1/10/2015,3,-1.3635,0.0000,-1.6218,-99999,-99999,-99999
1/10/2015,4,-1.4409,0.0000,-1.5035,-99999,-99999,-99999
1/10/2015,5,-2.3621,0.0001,-2.2773,-99999,-99999,-99999
1/10/2015,6,-3.2573,0.0000,-3.2385,-99999,-99999,-99999
1/10/2015,7,-2.7853,0.0000,-2.8615,-99999,-99999,-99999
1/10/2015,8,-1.9692,0.0000,-1.9509,-99999,-99999,-99999
1/10/2015,9,9.5802,0.0000,9.5618,-99999,-99999,-99999
1/10/2015,10,24.1295,0.0230,24.0894,-99999,-99999,-99999
1/10/2015,11,42.5121,0.1596,42.5238,-99999,-99999,-99999
1/10/2015,12,55.8993,0.3672,55.9381,-99999,-99999,-99999
1/10/2015,13,68.0010,0.3427,68.0886,-99999,-99999,-99999
1/10/2015,14,79.8976,0.1777,79.9280,-99999,-99999,-99999
1/10/2015,15,75.3663,0.0160,75.4401,-99999,-99999,-99999
1/10/2015,16,53.3108,0.0000,53.3757,-99999,-99999,-99999
1/10/2015,17,29.8926,0.0000,30.0508,-99999,-99999,-99999
1/10/2015,18,8.3564,0.0000,8.4638,-99999,-99999,-99999
1/10/2015,19,-2.4985,0.0000,-2.4971,-99999,-99999,-99999
1/10/2015,20,-2.5994,0.0000,-2.4656,-99999,-99999,-99999
1/10/2015,21,-2.6802,0.0111,-1.5387,-99999,-99999,-99999
1/10/2015,22,-2.6658,0.0003,-1.3090,-99999,-99999,-99999
1/10/2015,23,-2.6625,0.0146,-1.3826,-99999,-99999,-99999
1/11/2015,0,-2.5337,0.0000,-1.4305,-99999,-99999,-99999
1/11/2015,1,-2.3436,0.0085,-1.3025,-99999,-99999,-99999
1/11/2015,2,-1.1125,0.0032,-1.1014,-99999,-99999,-99999
1/11/2015,3,-0.9428,0.0161,-1.3014,-99999,-99999,-99999
1/11/2015,4,-0.9031,0.0056,-1.1185,-99999,-99999,-99999
1/11/2015,5,-1.3278,0.0000,-1.4196,-99999,-99999,-99999
1/11/2015,6,-1.2741,0.1813,-1.3447,-99999,-99999,-99999
1/11/2015,7,-1.0569,0.0984,-1.1009,-99999,-99999,-99999
1/11/2015,8,9.8064,0.2462,9.7266,-99999,-99999,-99999
1/11/2015,9,81.3477,0.4764,81.0177,-99999,-99999,-99999
1/11/2015,10,243.5520,40.3328,224.0361,-99999,-99999,-99999
1/11/2015,11,396.2845,140.4827,318.5630,-99999,-99999,-99999
1/11/2015,12,334.1210,7.9685,328.1975,-99999,-99999,-99999
1/11/2015,13,443.7334,72.3986,392.5707,-99999,-99999,-99999
1/11/2015,14,416.6739,14.1694,405.6376,-99999,-99999,-99999
1/11/2015,15,508.4508,543.6411,185.6560,-99999,-99999,-99999
1/11/2015,16,443.0153,759.8069,68.7936,-99999,-99999,-99999
1/11/2015,17,261.7707,643.3864,48.2830,-99999,-99999,-99999
1/11/2015,18,68.6855,320.0186,21.0091,-99999,-99999,-99999
1/11/2015,19,-1.9115,-0.3741,-1.9663,-99999,-99999,-99999
1/11/2015,20,-2.3660,-0.3920,-2.3225,-99999,-99999,-99999
1/11/2015,21,-2.2184,-0.3999,-2.1871,-99999,-99999,-99999
1/11/2015,22,-2.2081,-0.4085,-2.1588,-99999,-99999,-99999
1/11/2015,23,-2.2175,-0.3600,-2.1994,-99999,-99999,-99999
1/12/2015,0,-2.1235,-0.3786,-2.1441,-99999,-99999,-99999
1/12/2015,1,-1.9991,-0.1829,-2.0096,-99999,-99999,-99999
1/12/2015,2,-1.8083,-0.0004,-1.7674,-99999,-99999,-99999
1/12/2015,3,-2.0828,-0.0056,-2.1232,-99999,-99999,-99999
1/12/2015,4,-2.0418,-0.0002,-2.0636,-99999,-99999,-99999
1/12/2015,5,-2.0369,-0.0007,-2.0085,-99999,-99999,-99999
1/12/2015,6,-2.3290,0.0000,-2.2946,-99999,-99999,-99999
1/12/2015,7,-2.0257,0.0000,-2.0667,-99999,-99999,-99999
1/12/2015,8,13.4139,0.0053,13.4116,-99999,-99999,-99999
1/12/2015,9,115.9617,3.5225,114.5805,-99999,-99999,-99999
1/12/2015,10,247.1324,38.2845,228.0974,-99999,-99999,-99999
1/12/2015,11,530.6899,710.9859,128.9746,-99999,-99999,-99999
1/12/2015,12,626.8471,739.2316,142.6469,-99999,-99999,-99999
1/12/2015,13,665.7286,754.1253,141.7533,-99999,-99999,-99999
1/12/2015,14,668.2046,842.3792,95.7924,-99999,-99999,-99999
1/12/2015,15,574.5095,760.5401,107.5475,-99999,-99999,-99999
1/12/2015,16,423.4579,641.7731,102.8386,-99999,-99999,-99999
1/12/2015,17,242.1846,473.7839,76.9301,-99999,-99999,-99999
1/12/2015,18,27.4882,0.8585,27.1648,-99999,-99999,-99999
1/12/2015,19,-1.1355,0.0266,-1.1377,-99999,-99999,-99999
1/12/2015,20,-1.1926,0.0000,-1.1233,-99999,-99999,-99999
1/12/2015,21,-1.5181,-0.0011,-1.5054,-99999,-99999,-99999
1/12/2015,22,-1.7281,-0.0222,-1.6972,-99999,-99999,-99999
1/12/2015,23,-1.7933,0.0000,-1.8137,-99999,-99999,-99999
1/13/2015,0,-1.8363,0.0000,-1.5268,-99999,-99999,-99999
1/13/2015,1,-1.8940,0.0000,-1.5913,-99999,-99999,-99999
1/13/2015,2,-1.9295,0.0000,-1.7290,-99999,-99999,-99999
1/13/2015,3,-1.9438,0.0000,-1.7683,-99999,-99999,-99999
1/13/2015,4,-1.6625,-0.0504,-1.5081,-99999,-99999,-99999
1/13/2015,5,-1.3920,-0.0360,-1.3416,-99999,-99999,-99999
1/13/2015,6,-1.3140,-0.0987,-1.3164,-99999,-99999,-99999
1/13/2015,7,-1.2061,0.0000,-1.1324,-99999,-99999,-99999
1/13/2015,8,2.2608,0.0000,2.2520,-99999,-99999,-99999
1/13/2015,9,23.6229,0.0001,23.5103,-99999,-99999,-99999
1/13/2015,10,65.6938,0.2519,65.3670,-99999,-99999,-99999
1/13/2015,11,91.6090,0.3141,91.0983,-99999,-99999,-99999
1/13/2015,12,88.5261,0.3722,88.0011,-99999,-99999,-99999
1/13/2015,13,106.4849,0.3919,105.8441,-99999,-99999,-99999
1/13/2015,14,152.6957,0.4035,151.8016,-99999,-99999,-99999
1/13/2015,15,118.4806,0.3912,117.8187,-99999,-99999,-99999
1/13/2015,16,115.7066,0.3922,115.1336,-99999,-99999,-99999
1/13/2015,17,37.7159,0.1508,37.4819,-99999,-99999,-99999
1/13/2015,18,7.7207,0.0000,7.6602,-99999,-99999,-99999
1/13/2015,19,-1.2490,0.0000,-1.2085,-99999,-99999,-99999
1/13/2015,20,-1.3604,0.0000,-1.3504,-99999,-99999,-99999
1/13/2015,21,-1.3145,0.0000,-1.2319,-99999,-99999,-99999
1/13/2015,22,-1.3491,0.0000,-1.3101,-99999,-99999,-99999
1/13/2015,23,-1.2322,0.0000,-1.1030,-99999,-99999,-99999
1/14/2015,0,-1.2883,0.0000,-1.1831,-99999,-99999,-99999
1/14/2015,1,-1.2455,0.0000,-1.1342,-99999,-99999,-99999
1/14/2015,2,-1.2801,0.0000,-1.1640,-99999,-99999,-99999
1/14/2015,3,-1.2758,0.0000,-1.1517,-99999,-99999,-99999
1/14/2015,4,-1.2295,0.0000,-1.0926,-99999,-99999,-99999
1/14/2015,5,-1.1820,0.0000,-1.0725,-99999,-99999,-99999
1/14/2015,6,-1.3668,0.0000,-1.2874,-99999,-99999,-99999
1/14/2015,7,-1.2685,0.0000,-1.1883,-99999,-99999,-99999
1/14/2015,8,1.9768,0.0000,1.9961,-99999,-99999,-99999
1/14/2015,9,25.5242,0.0000,25.4073,-99999,-99999,-99999
1/14/2015,10,35.3153,0.0001,35.2008,-99999,-99999,-99999
1/14/2015,11,102.8350,0.1548,102.6819,-99999,-99999,-99999
1/14/2015,12,107.5278,0.3031,107.1767,-99999,-99999,-99999
1/14/2015,13,113.4615,0.3890,113.0764,-99999,-99999,-99999
1/14/2015,14,142.5515,0.4289,141.9338,-99999,-99999,-99999
1/14/2015,15,87.8110,0.3349,87.3953,-99999,-99999,-99999
1/14/2015,16,53.7278,0.0994,53.3960,-99999,-99999,-99999
1/14/2015,17,30.0326,0.0000,29.7933,-99999,-99999,-99999
1/14/2015,18,3.3542,0.0000,3.2919,-99999,-99999,-99999
1/14/2015,19,-1.6016,0.0000,-1.5960,-99999,-99999,-99999
1/14/2015,20,-1.6709,0.0000,-1.6464,-99999,-99999,-99999
1/14/2015,21,-1.5409,0.0000,-1.4335,-99999,-99999,-99999
1/14/2015,22,-1.4855,0.0000,-1.4079,-99999,-99999,-99999
1/14/2015,23,-1.0290,0.0000,-0.9739,-99999,-99999,-99999
1/15/2015,0,-1.4553,0.0000,-1.4537,-99999,-99999,-99999
1/15/2015,1,-1.7550,0.0000,-1.7689,-99999,-99999,-99999
1/15/2015,2,-1.7662,0.0000,-1.7713,-99999,-99999,-99999
1/15/2015,3,-1.6990,0.0000,-1.6489,-99999,-99999,-99999
1/15/2015,4,-1.6637,0.0000,-1.6129,-99999,-99999,-99999
1/15/2015,5,-1.5200,0.0000,-1.4435,-99999,-99999,-99999
1/15/2015,6,-1.2010,0.0000,-1.1698,-99999,-99999,-99999
1/15/2015,7,-1.0729,-0.0036,-0.9988,-99999,-99999,-99999
1/15/2015,8,4.2942,-0.0123,4.2551,-99999,-99999,-99999
1/15/2015,9,31.0527,0.0000,30.8635,-99999,-99999,-99999
1/15/2015,10,99.8205,0.2405,99.3259,-99999,-99999,-99999
1/15/2015,11,176.6279,0.4578,175.7209,-99999,-99999,-99999
1/15/2015,12,238.7421,1.5493,237.0131,-99999,-99999,-99999
1/15/2015,13,285.7441,5.7705,280.6345,-99999,-99999,-99999
1/15/2015,14,251.7249,1.3214,249.8118,-99999,-99999,-99999
1/15/2015,15,412.4893,79.2065,362.0604,-99999,-99999,-99999
1/15/2015,16,340.5992,98.2164,292.8482,-99999,-99999,-99999
1/15/2015,17,133.4279,3.8174,131.5359,-99999,-99999,-99999
1/15/2015,18,27.1505,0.0899,26.9729,-99999,-99999,-99999
1/15/2015,19,-1.5906,-0.0433,-1.5635,-99999,-99999,-99999
1/15/2015,20,-1.9158,-0.0717,-1.9255,-99999,-99999,-99999
1/15/2015,21,-1.7940,-0.1955,-1.7544,-99999,-99999,-99999
1/15/2015,22,-1.6818,-0.0617,-1.6413,-99999,-99999,-99999
1/15/2015,23,-2.0212,-0.3652,-2.0124,-99999,-99999,-99999
1/16/2015,0,-2.1251,-0.3806,-2.1500,-99999,-99999,-99999
1/16/2015,1,-2.0666,-0.3905,-2.1050,-99999,-99999,-99999
1/16/2015,2,-2.0505,-0.3837,-2.0647,-99999,-99999,-99999
1/16/2015,3,-2.0373,-0.3923,-2.0901,-99999,-99999,-99999
1/16/2015,4,-2.0100,-0.3924,-2.0478,-99999,-99999,-99999
1/16/2015,5,-1.9861,-0.3920,-1.9533,-99999,-99999,-99999
1/16/2015,6,-1.7381,-0.2598,-1.7808,-99999,-99999,-99999
1/16/2015,7,-1.3466,-0.0586,-1.4070,-99999,-99999,-99999
1/16/2015,8,5.8521,0.4596,5.7761,-99999,-99999,-99999
1/16/2015,9,46.7668,0.0287,46.5390,-99999,-99999,-99999
1/16/2015,10,117.5039,0.3943,116.9837,-99999,-99999,-99999
1/16/2015,11,256.9079,1.1113,255.6365,-99999,-99999,-99999
1/16/2015,12,469.0446,44.5613,435.9840,-99999,-99999,-99999
