DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Air Temperature [deg C],Avg Relative Humidity [%],Avg Avg Wind Speed @ 10m [m/s]
3/6/2021,14,711.3469,3.9726,357.4635,21.0442,46.3975,2.6559
3/6/2021,15,499.4673,3.2386,310.7425,21.3903,44.1698,2.5055
3/6/2021,16,482.5510,3.7310,288.4092,21.5243,43.6070,3.0202
3/6/2021,17,291.7291,3.7324,225.4436,20.9305,47.0268,4.1265
3/6/2021,18,148.3759,2.8319,92.7553,19.7997,52.2305,5.1258
3/6/2021,19,20.1005,0.4326,13.5026,17.9587,56.2233,5.4014
3/6/2021,20,-1.8568,-0.3827,-2.4847,16.2575,59.9533,5.4376
3/6/2021,21,-1.7299,-0.3828,-2.4855,14.7900,72.7728,3.3247
3/6/2021,22,-1.6928,-0.3829,-2.4692,14.0983,77.8922,2.5852
3/6/2021,23,-1.6929,-0.3829,-2.3865,13.9258,79.8600,3.3726
3/7/2021,0,-1.6931,-0.3829,-2.4635,13.6025,81.9783,2.6265
3/7/2021,1,-1.6932,-0.3830,-2.3252,12.8333,84.6483,2.8042
3/7/2021,2,-1.6934,-0.3830,-2.2674,12.7507,85.2017,1.3776
3/7/2021,3,-1.6721,-0.3830,-2.1176,11.9950,87.4333,1.0393
3/7/2021,4,-1.5890,-0.3831,-2.0448,11.1057,90.9067,1.1470
3/7/2021,5,-1.4273,-0.3831,-1.9150,10.5510,93.0167,1.7332
3/7/2021,6,-1.4719,-0.3831,-1.8701,9.8563,94.1883,1.9447
3/7/2021,7,0.6926,-0.3832,0.3393,10.0477,94.0883,1.9365
3/7/2021,8,90.9811,2.7784,54.4482,10.5735,91.9983,1.5685
3/7/2021,9,271.2774,4.5416,154.9503,12.6023,85.4900,1.3171
3/7/2021,10,371.4453,3.7148,306.2807,15.3102,76.4242,1.2444
3/7/2021,11,421.5799,2.9115,445.6759,18.3213,65.2113,1.2831
3/7/2021,12,590.5881,4.3885,503.1392,19.9882,58.5602,2.4554
3/7/2021,13,365.8237,1.4576,395.2860,20.7002,53.1408,2.4560
3/7/2021,14,415.1650,1.8532,423.5339,21.0865,50.9003,2.8437
3/7/2021,15,196.9711,0.7280,215.2963,20.9832,52.1153,3.4473
3/7/2021,16,60.3622,0.3800,65.8522,20.6800,53.6620,3.0829
3/7/2021,17,52.8257,0.3748,57.4925,20.4223,55.0107,3.2209
3/7/2021,18,19.2431,0.0950,20.7043,20.2370,55.7972,3.4397
3/7/2021,19,1.2430,-0.2348,0.9051,19.7480,59.9287,3.1693
3/7/2021,20,-1.0148,-0.3156,-1.6909,19.0943,67.7473,3.0150
3/7/2021,21,-1.0150,-0.3480,-1.7423,18.7753,68.8480,2.7974
3/7/2021,22,-1.0150,-0.3499,-1.7094,18.5540,70.2187,2.4302
3/7/2021,23,-1.0150,-0.3512,-1.6824,18.3613,71.5300,1.6976
3/8/2021,0,-1.0150,-0.3310,-1.5989,18.0557,72.6653,1.5939
3/8/2021,1,-1.0151,-0.3140,-1.7253,17.8380,76.5820,2.1926
3/8/2021,2,-1.0151,-0.3508,-1.6778,17.3003,80.1017,1.7404
3/8/2021,3,-1.0152,-0.3791,-1.7559,17.1730,79.1083,0.9449
3/8/2021,4,-1.0153,-0.3821,-1.7620,16.6517,78.6950,1.0181
3/8/2021,5,-1.0153,-0.3715,-1.6688,16.3327,79.7113,1.2902
3/8/2021,6,-1.1790,-0.3817,-1.7669,15.9743,81.7750,1.4441
3/8/2021,7,0.2544,-0.3822,-0.1061,15.7220,84.2317,1.5686
3/8/2021,8,86.7060,1.9357,56.5029,16.4603,82.9223,1.4761
3/8/2021,9,293.0116,4.0157,141.2811,18.8418,75.5500,2.9339
3/8/2021,10,476.0399,3.5434,303.5200,21.0048,68.2703,4.6315
3/8/2021,11,321.8373,2.2303,318.5336,21.7947,63.3710,5.0997
3/8/2021,12,389.1065,2.1845,414.5294,22.4925,59.5782,4.9563
3/8/2021,13,348.0068,1.7609,370.6756,23.0960,57.0555,4.6000
3/8/2021,14,263.0736,0.9816,281.6542,23.3018,56.3680,4.5952
3/8/2021,15,210.2957,0.4220,230.0653,22.9875,59.2555,4.1911
3/8/2021,16,131.8157,0.6371,144.1230,22.8250,60.7247,4.9505
3/8/2021,17,203.4890,1.3841,219.9540,22.0140,65.7713,5.8210
3/8/2021,18,126.6385,2.2960,119.8174,21.8400,66.8232,5.3169
3/8/2021,19,13.1795,0.0461,12.2863,21.4887,67.6680,3.8570
3/8/2021,20,-1.7008,-0.3825,-2.4834,20.3968,72.8295,4.1962
3/8/2021,21,-1.6914,-0.3826,-2.4840,19.2637,81.2285,3.6850
3/8/2021,22,-1.6807,-0.3826,-2.3835,18.5873,86.5683,3.3496
3/8/2021,23,-1.2208,-0.3797,-1.8236,18.1663,89.2583,2.7366
3/9/2021,0,-1.0151,-0.3569,-1.7012,18.0952,90.4417,2.8838
3/9/2021,1,-1.0151,-0.3476,-1.6166,18.1062,92.0983,3.2178
3/9/2021,2,-1.0151,-0.3385,-1.6040,18.2302,92.9917,3.5244
3/9/2021,3,-1.1614,-0.3827,-1.7635,18.8307,91.2850,4.3456
3/9/2021,4,-1.4207,-0.3826,-1.8329,18.5060,92.4267,3.9856
3/9/2021,5,-1.5259,-0.3827,-1.9511,18.2708,93.6083,4.2603
3/9/2021,6,-1.6861,-0.3827,-2.0024,17.9488,94.6467,3.5497
3/9/2021,7,1.2686,-0.3827,1.1266,17.9740,93.4433,4.2113
3/9/2021,8,94.1325,3.8546,58.8071,18.5633,90.1167,4.5509
3/9/2021,9,326.1688,4.1737,124.6574,20.4015,81.2435,6.2414
3/9/2021,10,443.1677,4.4751,324.1274,22.1793,71.4612,7.7885
3/9/2021,11,549.1753,4.5216,321.0006,23.4645,63.2410,7.8144
3/9/2021,12,696.9998,4.4677,312.6252,24.9227,55.0515,7.7237
3/9/2021,13,643.5850,3.4349,331.3065,25.6608,52.2487,7.2234
3/9/2021,14,787.6119,3.9686,272.8618,26.4747,48.0792,7.6326
3/9/2021,15,666.6858,4.6820,308.6915,26.9852,45.3198,7.5058
3/9/2021,16,590.2147,4.9024,299.2841,26.6643,46.5383,8.6670
3/9/2021,17,327.5269,4.4869,237.6052,25.9830,45.3178,8.6466
3/9/2021,18,151.8085,2.9180,125.0284,24.9597,50.8772,8.4269
3/9/2021,19,18.7177,-0.1442,19.5127,23.3135,58.2193,8.5752
3/9/2021,20,-1.7026,-0.3824,-2.4827,21.8677,66.9158,7.4312
3/9/2021,21,-1.6835,-0.3825,-2.1725,21.0125,76.1423,7.7579
3/9/2021,22,-1.6778,-0.3825,-2.2093,20.5497,78.9487,7.7633
3/9/2021,23,-1.6913,-0.3825,-2.4770,20.0137,81.5483,6.3913
3/10/2021,0,-1.6916,-0.3826,-2.4132,19.6020,84.2350,5.7531
3/10/2021,1,-1.6916,-0.3826,-2.3678,19.3672,85.5750,6.5433
3/10/2021,2,-1.5967,-0.3826,-2.1600,19.1393,86.6817,6.3270
3/10/2021,3,-1.1810,-0.3807,-1.8134,19.2390,86.7767,5.2799
3/10/2021,4,-1.0900,-0.3667,-1.7627,19.2215,87.4033,5.3778
3/10/2021,5,-1.0090,-0.2321,-1.4847,18.8655,89.3267,4.8044
3/10/2021,6,-1.0122,-0.3507,-1.5578,19.0607,89.4667,4.7830
3/10/2021,7,1.5334,-0.2734,1.2816,19.2818,89.5183,4.2177
3/10/2021,8,33.8306,0.2189,36.6425,19.6042,89.1567,4.8537
3/10/2021,9,201.9423,2.1921,202.4708,20.6470,86.0317,6.8130
3/10/2021,10,478.6731,5.0782,298.0960,22.5353,74.4245,8.6513
3/10/2021,11,697.7892,2.8779,170.9208,24.6678,60.3918,9.6470
3/10/2021,12,809.7108,3.8867,185.5638,26.6440,50.2070,8.7418
3/10/2021,13,855.3473,2.8624,166.2798,27.5700,48.8738,8.7529
3/10/2021,14,837.0240,3.1718,173.1223,28.0792,47.4598,9.0125
3/10/2021,15,728.4122,3.5309,189.0692,28.0915,44.4698,10.5645
3/10/2021,16,583.0126,3.6867,215.7951,27.9307,42.4607,10.0712
3/10/2021,17,401.6583,3.7319,170.1378,27.5148,44.9195,9.4422
3/10/2021,18,143.2115,2.7679,103.0355,26.1948,53.5288,8.8439
3/10/2021,19,15.7031,0.0543,15.8784,24.5295,61.8558,8.2755
3/10/2021,20,-1.7391,-0.3823,-2.4823,23.0855,69.2413,7.4752
3/10/2021,21,-1.6907,-0.3824,-2.4829,22.2173,78.7535,6.6798
3/10/2021,22,-1.6381,-0.3824,-2.3862,21.5932,86.0567,7.1609
3/10/2021,23,-1.3730,-0.3818,-1.8638,21.4297,89.2050,7.2554
3/11/2021,0,-1.6280,-0.3825,-2.1880,21.4883,89.5367,7.8175
3/11/2021,1,-1.0460,-0.3801,-1.7570,21.6030,89.6183,8.1725
3/11/2021,2,-1.2031,-0.3819,-1.8079,21.4063,90.4933,8.2373
3/11/2021,3,-1.1706,-0.3306,-1.6643,21.1803,91.6950,8.9897
3/11/2021,4,-1.0942,-0.3797,-1.7933,21.1250,91.2867,8.4892
3/11/2021,5,-1.0153,-0.3812,-1.7675,21.1310,90.7333,7.3854
3/11/2021,6,-0.9859,-0.3544,-1.4101,21.2730,90.4133,6.6969
3/11/2021,7,0.3070,-0.3138,-0.0156,21.3667,91.0933,5.7696
3/11/2021,8,32.2136,0.1898,34.7155,21.5203,91.4617,5.4938
3/11/2021,9,144.7150,1.1705,149.1376,22.2297,87.9900,6.9763
3/11/2021,10,332.5286,2.8978,326.8569,23.4907,80.4413,8.0939
3/11/2021,11,485.8339,3.4867,383.0146,24.9670,71.4597,9.0293
3/11/2021,12,554.3815,4.2190,426.1022,26.2547,63.2963,8.7785
3/11/2021,13,705.4164,4.1304,365.6574,27.0493,58.9302,9.4303
3/11/2021,14,754.4889,4.4511,262.1176,27.9990,55.5630,9.2649
3/11/2021,15,734.0977,3.8335,189.1817,28.8250,50.4730,9.0183
3/11/2021,16,580.7883,3.8771,195.3084,28.7200,51.7497,9.0344
3/11/2021,17,404.7954,4.2278,167.1857,28.4577,52.2640,9.2611
3/11/2021,18,190.7851,4.5475,94.5152,27.4287,54.7593,8.5379
3/11/2021,19,20.6611,0.4336,18.1768,25.9000,64.3343,7.5796
3/11/2021,20,-1.6899,-0.3822,-2.4802,24.2140,75.6157,6.6954
3/11/2021,21,-1.6903,-0.3823,-2.3833,23.3403,83.4360,7.1045
3/11/2021,22,-1.3603,-0.3824,-2.0921,22.9970,87.1833,7.1745
3/11/2021,23,-1.0553,-0.3720,-1.6999,23.0657,88.6783,9.3453
3/12/2021,0,-1.6816,-0.3824,-2.3313,23.3447,87.1883,9.3993
3/12/2021,1,-1.6795,-0.3824,-2.2639,23.3460,87.2067,9.0522
3/12/2021,2,-1.0567,-0.3450,-1.7064,23.0790,88.3583,7.2583
3/12/2021,3,-1.1219,-0.3374,-1.6384,22.8327,87.3650,6.8782
3/12/2021,4,-1.5450,-0.3824,-2.0657,22.3943,88.5667,6.2431
3/12/2021,5,-1.3656,-0.3818,-1.9995,21.9517,90.9267,6.2443
3/12/2021,6,-1.0274,-0.3791,-1.5271,21.8317,92.5550,5.9425
3/12/2021,7,0.9462,-0.3455,0.6946,21.9873,92.5683,5.2629
3/12/2021,8,39.1545,-0.1105,42.6346,22.3437,91.0333,5.1601
3/12/2021,9,136.6312,1.1347,137.7683,22.5603,91.3450,4.2853
3/12/2021,10,399.0998,4.3308,318.9875,23.8995,84.0602,6.1712
3/12/2021,11,606.5453,4.4666,298.7347,25.9397,71.1693,7.6937
3/12/2021,12,717.3197,3.7037,345.3574,27.3960,62.2262,8.7489
3/12/2021,13,735.6509,3.8299,380.0632,28.5045,57.2710,8.7066
3/12/2021,14,548.2085,3.9413,442.8718,28.7902,55.5978,8.5530
3/12/2021,15,426.4710,2.5540,364.5011,28.5532,57.3122,8.2733
3/12/2021,16,276.9777,1.5449,277.5813,28.3408,58.5007,8.1253
3/12/2021,17,191.5456,1.4287,192.0768,28.1608,59.9393,8.1192
3/12/2021,18,113.4496,1.8894,113.5769,27.0150,66.4398,7.4435
3/12/2021,19,16.8465,0.3623,17.1444,25.3080,74.6735,7.1856
3/12/2021,20,-1.0140,-0.2062,-1.5102,24.3987,79.9088,6.7544
3/12/2021,21,-1.0141,-0.1627,-1.4170,23.9692,84.1467,6.4629
3/12/2021,22,-1.0131,-0.1814,-1.2721,23.6668,87.3417,6.7582
3/12/2021,23,-0.9844,-0.2065,-1.2157,23.5135,88.9050,6.8646
3/13/2021,0,-0.9921,-0.2029,-1.2525,23.4968,88.8533,6.8675
3/13/2021,1,-0.9940,-0.2600,-1.2500,23.4798,88.9517,6.2229
3/13/2021,2,-1.0143,-0.3063,-1.5749,23.4202,87.8950,7.3761
3/13/2021,3,-1.0325,-0.2965,-1.6535,23.1677,88.2000,7.2772
3/13/2021,4,-1.0155,-0.3545,-1.5722,22.6018,91.1683,5.8909
3/13/2021,5,-1.0118,-0.2656,-1.3822,22.7017,90.1333,6.4388
3/13/2021,6,-0.9713,-0.2511,-1.1952,22.7000,89.5067,5.9072
3/13/2021,7,1.1531,-0.2951,1.0234,22.6418,89.3317,6.0873
3/13/2021,8,38.6692,-0.0155,42.1199,22.7592,87.7000,5.8139
3/13/2021,9,149.5390,0.6122,163.3115,23.4692,82.2550,6.7029
3/13/2021,10,283.5700,2.2261,263.8347,24.2360,79.6320,6.8627
3/13/2021,11,511.1550,2.7885,257.0642,25.3690,73.0257,8.7166
3/13/2021,12,766.6368,3.7916,294.8895,27.2208,62.2057,9.4108
3/13/2021,13,841.5924,3.3986,254.8903,28.3975,55.7823,9.0735
3/13/2021,14,865.3882,3.5901,283.6972,28.8128,51.3287,10.4607
3/13/2021,15,661.0164,4.6647,285.9035,28.6363,51.6248,9.8300
3/13/2021,16,597.6670,4.2804,215.6541,28.6455,51.9717,9.4767
3/13/2021,17,399.2284,4.7519,157.5028,27.8700,54.9838,9.5712
3/13/2021,18,149.0793,3.5030,95.9475,26.6507,61.0882,9.4788
3/13/2021,19,15.9311,-0.1136,16.8635,25.2658,65.9180,7.4750
3/13/2021,20,-1.6901,-0.3823,-2.4821,23.7623,75.1457,7.1849
3/13/2021,21,-1.2889,-0.3823,-1.9626,22.8188,83.5250,7.1022
3/13/2021,22,-1.4440,-0.3822,-1.9935,22.6505,84.4967,8.4217
3/13/2021,23,-1.4007,-0.3824,-1.8674,22.4118,86.5517,8.7070
3/14/2021,0,-1.0511,-0.3758,-1.6112,22.6755,86.9800,8.1947
3/14/2021,1,-0.9431,-0.2972,-1.2535,23.2393,86.3683,7.1067
3/14/2021,2,-1.0440,-0.3594,-1.5547,23.6128,85.6267,5.9796
3/14/2021,3,-1.0141,-0.3324,-1.6287,23.7483,85.1967,7.5815
3/14/2021,4,-1.2966,-0.3671,-1.8242,23.7235,84.8667,8.0171
3/14/2021,5,-1.0722,-0.3739,-1.7400,23.4842,85.6383,7.4729
3/14/2021,6,-1.3300,-0.3824,-1.8278,22.9143,85.5633,7.3463
3/14/2021,7,2.9606,-0.3824,2.9018,22.4887,86.5700,6.2770
3/14/2021,8,95.6184,1.9890,89.2907,22.7703,84.9100,3.8932
3/14/2021,9,92.7801,0.7794,97.9086,23.5122,81.1555,3.0789
3/14/2021,10,130.9358,0.3878,143.6194,24.1473,79.1850,2.3983
3/14/2021,11,118.6471,0.5768,130.4074,23.0185,78.7602,3.0956
3/14/2021,12,154.8179,0.3837,169.5415,18.6363,81.3208,5.2117
3/14/2021,13,254.1874,0.4835,277.7961,20.5238,71.7137,4.4166
3/14/2021,14,406.2031,1.8689,430.7792,22.1433,64.0263,4.1727
3/14/2021,15,648.7017,4.5449,488.4949,23.4518,52.1890,3.6828
3/14/2021,16,454.3009,4.0302,338.8510,23.8965,45.4013,2.6923
3/14/2021,17,285.4276,3.0488,252.2644,23.7230,46.2227,2.4575
3/14/2021,18,91.0452,0.7770,98.6846,22.8517,49.0098,2.7442
3/14/2021,19,10.6125,0.1482,11.2809,21.8993,51.9875,3.0788
3/14/2021,20,-1.0144,-0.2566,-1.5804,21.1733,57.9120,3.2905
3/14/2021,21,-1.0364,-0.3304,-1.6694,20.5517,53.4902,2.6719
3/14/2021,22,-1.6884,-0.3825,-2.2430,19.8133,55.5652,1.7543
3/14/2021,23,-1.6915,-0.3826,-2.2944,19.0383,61.8738,1.2907
3/15/2021,0,-1.6842,-0.3826,-2.1449,18.0750,72.6202,1.8545
3/15/2021,1,-1.4972,-0.3827,-1.9219,17.6683,79.1158,0.8353
3/15/2021,2,-1.4615,-0.3827,-1.8615,17.4733,82.2867,0.7118
3/15/2021,3,-1.3297,-0.3827,-1.8282,17.1150,84.2050,0.5378
3/15/2021,4,-0.9301,-0.0959,-1.3197,16.7950,84.6450,0.9990
3/15/2021,5,-0.8341,-0.0872,-1.1862,16.4767,85.6367,0.9388
3/15/2021,6,-0.8134,-0.0447,-1.0799,16.6133,84.0683,1.1331
3/15/2021,7,1.4226,0.0230,1.2061,16.0850,77.5117,1.3236
3/15/2021,8,34.8878,0.2919,38.0756,16.3933,77.6700,0.9090
3/15/2021,9,78.1987,0.3825,85.7941,17.0467,77.8760,1.1677
3/15/2021,10,142.6635,0.4657,156.9273,18.2032,78.8223,1.1151
3/15/2021,11,192.6655,0.7468,211.5778,19.9083,77.4533,0.8376
3/15/2021,12,292.7357,1.1299,322.0896,21.5550,75.4767,0.9370
3/15/2021,13,335.2282,1.1476,369.7437,22.8283,76.5917,1.1688
3/15/2021,14,520.6973,3.5549,475.4298,24.3367,75.0050,1.0115
3/15/2021,15,669.5352,4.9413,379.7416,26.7383,67.0267,1.1625
3/15/2021,16,520.8669,3.4618,289.7641,27.6700,63.3083,1.6317
3/15/2021,17,310.9623,3.7812,221.5748,28.0467,62.1683,2.2549
3/15/2021,18,75.6951,0.3933,83.0070,27.5400,65.3217,4.0164
3/15/2021,19,24.9586,-0.0688,27.1695,27.0117,66.8083,4.5856
3/15/2021,20,-1.6895,-0.3821,-2.3493,25.7750,73.1550,4.5936
3/15/2021,21,-1.6900,-0.3822,-2.4803,24.7450,76.9617,4.0947
3/15/2021,22,-1.6903,-0.3823,-2.4823,23.6000,81.3117,4.0956
3/15/2021,23,-1.6906,-0.3824,-2.4748,22.2417,89.5217,3.7752
3/16/2021,0,-1.2959,-0.3410,-1.8892,21.5017,94.2000,2.9698
3/16/2021,1,-0.9274,-0.1566,-1.2118,21.2567,98.2917,3.9966
3/16/2021,2,-0.6947,-0.1375,-1.0851,21.2417,99.8233,3.1216
3/16/2021,3,-0.8115,-0.2390,-1.1430,21.5283,98.4667,3.1384
3/16/2021,4,-0.9758,-0.1649,-1.2330,21.7885,97.3300,2.1440
3/16/2021,5,-1.0692,-0.2271,-1.5295,21.7400,98.9900,2.4529
3/16/2021,6,-0.8553,-0.2837,-1.2581,21.8168,99.9967,2.0028
3/16/2021,7,0.8924,-0.1043,0.5856,21.9535,99.9833,2.2712
3/16/2021,8,38.3807,0.2588,41.8603,22.2710,99.0000,2.7245
3/16/2021,9,51.7942,0.3767,56.6018,22.9310,95.9900,4.2566
3/16/2021,10,265.7249,1.3973,282.4606,23.9640,89.6600,4.7080
3/16/2021,11,138.9579,0.4156,152.4339,24.9325,83.2183,5.5397
3/16/2021,12,160.7446,0.4742,176.5993,25.4275,78.5045,5.0505
3/16/2021,13,304.4296,1.0771,333.6162,25.7947,77.0012,5.4343
3/16/2021,14,474.0174,2.8906,472.5723,26.5948,74.4342,6.1419
3/16/2021,15,401.8654,2.7020,373.4476,26.8292,74.8162,6.4585
3/16/2021,16,364.4695,2.6432,329.7609,27.4510,71.9920,6.7745
3/16/2021,17,344.1096,4.1110,248.4282,28.3813,67.8077,5.4949
3/16/2021,18,157.7079,2.2526,130.8142,28.1598,67.7115,6.1319
3/16/2021,19,15.2225,0.0155,16.0859,26.6733,73.6773,6.1291
3/16/2021,20,-1.3972,-0.3811,-1.9316,25.1852,80.9170,5.5149
3/16/2021,21,-1.3694,-0.3823,-1.8366,24.5007,84.1717,6.6807
3/16/2021,22,-1.3413,-0.3823,-1.8099,24.0697,86.3433,7.2471
3/16/2021,23,-1.0492,-0.3823,-1.7733,23.9950,87.5167,7.1636
3/17/2021,0,-1.2968,-0.3819,-1.8322,23.9297,88.3833,7.1304
3/17/2021,1,-1.6616,-0.3824,-2.0923,23.6663,89.6233,7.2639
3/17/2021,2,-1.2035,-0.3815,-1.8005,23.4580,91.4667,7.6215
3/17/2021,3,-1.0143,-0.3643,-1.6973,23.4952,91.7083,7.5152
3/17/2021,4,-1.0094,-0.2173,-1.3209,23.3863,92.6417,5.2642
3/17/2021,5,-0.9980,-0.2250,-1.3919,23.2217,92.8717,4.9848
3/17/2021,6,-0.9985,-0.3329,-1.3180,23.4522,89.9300,5.3151
3/17/2021,7,2.8806,-0.3420,2.8235,23.5015,89.2833,4.8507
3/17/2021,8,91.0919,1.3461,77.7862,23.6390,88.5350,4.0053
3/17/2021,9,253.4533,3.4192,208.5286,24.4148,85.2400,2.9505
3/17/2021,10,353.9700,2.7866,293.2642,25.4828,79.3570,3.1126
3/17/2021,11,553.3057,3.1922,286.1653,27.3703,63.2252,4.1578
3/17/2021,12,805.2847,2.9486,187.3133,28.6007,31.1493,4.1401
3/17/2021,13,865.7897,2.9167,169.0368,30.5528,19.3538,3.9770
3/17/2021,14,864.4184,2.9757,164.7812,31.9730,11.0848,4.0664
3/17/2021,15,808.8113,3.6600,170.1316,32.6392,8.0536,4.3746
3/17/2021,16,676.6370,3.8274,144.5333,32.6958,7.4300,4.5369
3/17/2021,17,474.5381,3.9505,110.1503,32.6198,6.9039,3.7323
3/17/2021,18,228.6180,5.4875,80.9742,32.0850,6.8725,3.0232
3/17/2021,19,29.5735,1.4450,19.9005,30.2273,7.4553,2.5119
3/17/2021,20,-2.7044,-0.3820,-3.5100,27.4923,8.9338,2.1875
3/17/2021,21,-2.6920,-0.3822,-3.1364,25.2677,11.0618,1.8870
3/17/2021,22,-2.4913,-0.3823,-2.8397,23.4092,13.0297,1.7686
3/17/2021,23,-2.3830,-0.3824,-2.8380,22.7010,14.4712,1.7577
3/18/2021,0,-2.3676,-0.3825,-2.8347,21.5008,18.0370,1.3671
3/18/2021,1,-2.3226,-0.3826,-2.7400,19.8912,24.3632,1.2908
3/18/2021,2,-2.0666,-0.3826,-2.5537,19.0543,26.7272,1.3956
3/18/2021,3,-2.0836,-0.3827,-2.5587,18.1583,30.3973,1.3045
3/18/2021,4,-2.1287,-0.3828,-2.5338,17.3345,33.7917,1.8260
3/18/2021,5,-2.0707,-0.3828,-2.5238,16.2125,37.6278,1.7590
3/18/2021,6,-2.1415,-0.3829,-2.5370,15.1490,40.1230,1.6493
3/18/2021,7,5.5082,-0.3255,4.7991,13.9883,43.5050,2.0637
3/18/2021,8,142.6745,5.2765,68.3000,13.9793,43.9998,2.0016
3/18/2021,9,378.3345,4.0388,114.6108,15.4205,39.4792,2.7006
3/18/2021,10,594.5595,3.0492,113.6717,17.4600,33.5452,3.1348
3/18/2021,11,758.0371,2.9684,126.1135,18.9875,30.4263,3.1679
3/18/2021,12,836.2049,2.4657,125.3306,20.4393,26.7098,3.2163
3/18/2021,13,879.1574,1.9982,121.8834,22.2170,22.6278,3.1849
3/18/2021,14,855.5390,2.1827,122.0597,24.0802,19.6612,2.8238
3/18/2021,15,793.2142,2.3516,117.9208,25.5038,16.6757,3.0500
3/18/2021,16,653.7403,2.8892,120.3970,26.3343,16.0753,2.8885
3/18/2021,17,436.2554,3.3215,112.5351,26.7440,15.3560,2.0974
3/18/2021,18,223.8536,4.0872,72.3802,26.6527,15.2240,1.6701
3/18/2021,19,26.6109,0.9567,16.5324,25.3690,16.6673,1.6535
3/18/2021,20,-2.5859,-0.3818,-2.9021,22.6847,26.3287,2.6438
3/18/2021,21,-2.3673,-0.3824,-2.8380,19.9980,39.2473,2.8721
3/18/2021,22,-2.3651,-0.3826,-2.8041,18.5430,44.9057,2.5554
3/18/2021,23,-2.1890,-0.3827,-2.5970,17.3187,49.5847,1.9621
3/19/2021,0,-1.8384,-0.4251,-2.4924,16.4680,53.6283,1.5460
3/19/2021,1,-1.7833,-0.6406,-2.4943,16.0303,55.4367,1.2579
3/19/2021,2,-1.8079,-0.5675,-2.4953,15.4727,58.0573,1.3294
3/19/2021,3,-1.8202,-0.3835,-2.4779,13.9267,63.7893,0.8747
3/19/2021,4,-1.6937,-0.3830,-2.3805,12.2770,67.5780,1.5017
3/19/2021,5,-1.6826,-0.3830,-2.2082,11.5507,61.3747,1.3956
3/19/2021,6,-1.6429,-0.3831,-2.0191,10.9770,61.1945,1.3319
3/19/2021,7,6.7898,-0.2925,5.7055,10.6925,69.2092,1.3345
3/19/2021,8,143.2129,4.1751,66.3675,11.7748,68.4137,1.2388
3/19/2021,9,374.1019,3.5960,113.0909,14.6437,56.2585,1.8802
3/19/2021,10,584.2360,2.9424,121.6782,17.0487,46.0157,3.8609
3/19/2021,11,748.1312,2.7224,132.1089,18.5937,36.1083,3.9618
3/19/2021,12,820.0531,2.7377,145.9449,20.2467,29.6372,2.9719
3/19/2021,13,858.8268,2.7498,154.4785,21.8320,25.4715,2.3604
3/19/2021,14,836.6693,2.8631,151.2021,23.1760,22.3827,1.8315
3/19/2021,15,769.4605,3.2010,150.7557,23.9373,20.5608,2.1867
3/19/2021,16,616.9459,3.2851,159.8207,24.8057,18.9725,1.9386
3/19/2021,17,409.8520,3.6725,140.8087,24.8345,18.6580,2.3269
3/19/2021,18,204.6755,4.4900,88.9001,23.4363,28.1705,3.7759
3/19/2021,19,30.5772,1.1234,21.6462,20.8395,38.0242,4.1248
3/19/2021,20,-2.3661,-0.3825,-2.6897,18.9100,44.6028,3.6117
3/19/2021,21,-2.2394,-0.3826,-2.5516,16.9763,48.7825,3.6761
3/19/2021,22,-1.9846,-0.3827,-2.4887,15.6862,52.2022,2.3597
3/19/2021,23,-1.7974,-0.3828,-2.4925,14.8698,56.4417,1.5179
3/20/2021,0,-1.7468,-0.3829,-2.4557,14.2313,60.1292,1.1909
3/20/2021,1,-1.6763,-0.4812,-2.3459,14.0622,62.9458,0.6660
3/20/2021,2,-1.6931,-0.4521,-2.4493,13.7093,66.3590,1.6330
3/20/2021,3,-1.6934,-0.3849,-2.3915,13.1187,70.7973,1.5212
3/20/2021,4,-1.6934,-0.3885,-2.3477,12.5387,73.8090,1.4713
3/20/2021,5,-1.6936,-0.3830,-2.3097,11.8582,75.8573,1.2634
3/20/2021,6,-1.6879,-0.3831,-2.1292,11.0702,76.9208,1.2751
3/20/2021,7,7.2319,-0.2548,5.6567,9.5210,79.0053,1.5310
3/20/2021,8,149.1718,3.0131,61.3983,9.6497,75.3102,1.4203
3/20/2021,9,373.7329,3.0642,108.3272,13.2897,66.9405,1.0179
3/20/2021,10,583.5856,2.8954,113.9614,17.1040,58.8280,0.9789
3/20/2021,11,746.7841,2.5560,119.3345,18.7008,53.5518,1.8108
3/20/2021,12,823.0122,2.1671,122.3420,20.3225,45.8537,2.0367
3/20/2021,13,866.1989,2.0855,123.7361,21.6645,39.4382,2.2010
3/20/2021,14,838.0922,2.1781,124.8367,22.7128,37.2268,2.3466
3/20/2021,15,771.2299,2.4626,124.7177,23.6397,34.3847,2.3851
3/20/2021,16,636.9529,3.1028,120.3761,24.6915,30.8860,2.0114
3/20/2021,17,438.1208,3.6656,111.7717,24.6133,32.6105,2.8494
3/20/2021,18,209.5553,4.2136,84.7763,22.8538,45.6298,4.9639
3/20/2021,19,29.6028,1.0205,21.3903,20.2605,55.8928,4.8189
3/20/2021,20,-1.8967,-0.3825,-2.4836,18.0458,63.9302,4.0204
